global_idx,surah,verse,n_letters,rhyme_letter,topics,pct_emphatic,pct_resonant,pct_plosive,pct_fricative,pct_guttural,pct_labial
1025,7,71,107,ن,dialogue,0.1028,0.46729,0.26168,0.13084,0.13084,0.24299
1026,7,72,66,ن,mercy|polytheism-rejection,0.06061,0.45455,0.21212,0.12121,0.13636,0.24242
1027,7,73,132,م,punishment|prayer|dialogue|monotheism,0.07576,0.38636,0.24242,0.2197,0.2197,0.2197
1028,7,74,113,ن,creation|prayer|nature-imagery,0.07965,0.38938,0.23894,0.18584,0.15044,0.23894
1029,7,75,96,ن,dialogue,0.09375,0.51042,0.1875,0.14583,0.14583,0.25
1030,7,76,37,ن,dialogue|polytheism-rejection,0.08108,0.40541,0.27027,0.13514,0.08108,0.21622
1031,7,77,66,ن,prophets|dialogue,0.12121,0.43939,0.21212,0.09091,0.15152,0.19697
1032,7,78,33,ن,punishment,0.09091,0.30303,0.21212,0.36364,0.21212,0.27273
1033,7,79,63,ن,dialogue,0.11111,0.47619,0.2381,0.15873,0.12698,0.22222
1034,7,80,53,ن,prophets|dialogue,0.07547,0.39623,0.26415,0.16981,0.18868,0.24528
1035,7,81,46,ن,,0.06522,0.52174,0.26087,0.13043,0.13043,0.26087
1036,7,82,54,ن,dialogue,0.12963,0.46296,0.2963,0.11111,0.18519,0.24074
1037,7,83,36,ن,,0.05556,0.41667,0.25,0.16667,0.25,0.13889
1038,7,84,40,ن,nature-imagery,0.2,0.475,0.2,0.125,0.125,0.225
1039,7,85,156,ن,creation|prayer|dialogue|monotheism,0.05769,0.42949,0.23718,0.16026,0.16667,0.23077
1040,7,86,107,ن,prayer,0.1028,0.41121,0.26168,0.14953,0.11215,0.24299
1041,7,87,83,ن,,0.07229,0.44578,0.21687,0.18072,0.18072,0.25301
1042,7,88,93,ن,dialogue,0.08602,0.51613,0.22581,0.08602,0.10753,0.19355
1043,7,89,159,ن,,0.05031,0.42767,0.22013,0.12579,0.15723,0.16981
1044,7,90,53,ن,dialogue|polytheism-rejection,0.07547,0.45283,0.22642,0.13208,0.15094,0.22642
1045,7,91,33,ن,punishment,0.09091,0.30303,0.21212,0.36364,0.21212,0.27273
1046,7,92,59,ن,polytheism-rejection,0.01695,0.40678,0.15254,0.20339,0.11864,0.18644
1047,7,93,64,ن,dialogue|polytheism-rejection,0.125,0.42188,0.26562,0.15625,0.10938,0.25
1048,7,94,59,ن,punishment|prophets|polytheism-rejection,0.11864,0.44068,0.18644,0.18644,0.23729,0.16949
1049,7,95,82,ن,punishment|dialogue,0.07317,0.35366,0.19512,0.23171,0.20732,0.19512
1050,7,96,85,ن,punishment|paradise|creation|prophets|polytheism-rejection,0.07059,0.43529,0.23529,0.14118,0.14118,0.25882
1051,7,97,40,ن,punishment,0.05,0.425,0.3,0.125,0.25,0.225
1052,7,98,38,ن,punishment,0.07895,0.44737,0.26316,0.15789,0.28947,0.21053
1053,7,99,44,ن,,0.09091,0.52273,0.15909,0.13636,0.15909,0.22727
1054,7,100,79,ن,creation|legal,0.07595,0.48101,0.20253,0.18987,0.21519,0.26582
1055,7,101,102,ن,prophets|polytheism-rejection,0.09804,0.41176,0.29412,0.09804,0.10784,0.21569
1056,7,102,41,ن,,0.07317,0.43902,0.26829,0.17073,0.17073,0.21951
1057,7,103,71,ن,prophets,0.07042,0.38028,0.19718,0.21127,0.15493,0.29577
1058,7,104,34,ن,prophets|dialogue,0.11765,0.61765,0.08824,0.08824,0.08824,0.26471
1059,7,105,65,ل,,0.12308,0.41538,0.32308,0.10769,0.21538,0.15385
1060,7,106,36,ن,dialogue,0.08333,0.30556,0.47222,0.11111,0.19444,0.11111
1061,7,107,24,ن,prophets,0.08333,0.25,0.20833,0.29167,0.25,0.20833
1062,7,108,26,ن,,0.11538,0.42308,0.15385,0.26923,0.19231,0.11538
1063,7,109,32,م,dialogue,0.125,0.53125,0.125,0.15625,0.1875,0.21875
1064,7,110,30,ن,,0.16667,0.53333,0.26667,0.13333,0.13333,0.23333
1065,7,111,34,ن,dialogue,0.11765,0.41176,0.20588,0.20588,0.23529,0.14706
1066,7,112,16,م,,0.0625,0.4375,0.3125,0.125,0.1875,0.1875
1067,7,113,46,ن,dialogue,0.08696,0.45652,0.19565,0.13043,0.19565,0.1087
1068,7,114,22,ن,creation|dialogue,0.13636,0.63636,0.22727,0.0,0.09091,0.27273
1069,7,115,40,ن,prophets|dialogue,0.075,0.55,0.225,0.05,0.125,0.2
1070,7,116,55,م,dialogue,0.12727,0.4,0.2,0.18182,0.18182,0.23636
1071,7,117,41,ن,prophets,0.07317,0.36585,0.26829,0.19512,0.21951,0.21951
1072,7,118,25,ن,,0.12,0.48,0.2,0.08,0.12,0.32
1073,7,119,25,ن,,0.12,0.44,0.16,0.2,0.12,0.24
1074,7,120,17,ن,prayer,0.11765,0.41176,0.23529,0.23529,0.17647,0.05882
1075,7,121,20,ن,dialogue,0.1,0.5,0.2,0.0,0.1,0.25
1076,7,122,12,ن,prophets,0.16667,0.58333,0.08333,0.16667,0.08333,0.41667
1077,7,123,77,ن,dialogue,0.07792,0.46753,0.23377,0.19481,0.19481,0.25974
1078,7,124,41,ن,,0.09756,0.4878,0.34146,0.09756,0.19512,0.21951
1079,7,125,22,ن,dialogue,0.13636,0.5,0.27273,0.0,0.09091,0.22727
1080,7,126,66,ن,,0.09091,0.4697,0.24242,0.07576,0.12121,0.24242
1081,7,127,100,ن,prophets|dialogue,0.13,0.47,0.23,0.19,0.16,0.26
1082,7,128,76,ن,creation|prophets|legal|dialogue,0.11842,0.44737,0.18421,0.15789,0.15789,0.21053
1083,7,129,88,ن,punishment|dialogue,0.09091,0.44318,0.28409,0.125,0.13636,0.22727
1084,7,130,47,ن,punishment|nature-imagery,0.12766,0.53191,0.17021,0.17021,0.12766,0.19149
1085,7,131,94,ن,prophets|dialogue,0.07447,0.42553,0.20213,0.20213,0.23404,0.20213
1086,7,132,47,ن,dialogue,0.04255,0.44681,0.23404,0.17021,0.19149,0.25532
1087,7,133,80,ن,,0.1125,0.45,0.2,0.125,0.0625,0.275
1088,7,134,90,ل,punishment|prophets|dialogue,0.07778,0.46667,0.22222,0.1,0.14444,0.16667
1089,7,135,43,ن,punishment,0.02326,0.39535,0.18605,0.25581,0.2093,0.2093
1090,7,136,60,ن,polytheism-rejection|nature-imagery,0.05,0.41667,0.2,0.18333,0.16667,0.26667
1091,7,137,139,ن,punishment|legal,0.1295,0.46763,0.17986,0.13669,0.10072,0.2446
1092,7,138,99,ن,prophets|dialogue|polytheism-rejection|nature-imagery,0.07071,0.43434,0.22222,0.13131,0.18182,0.22222
1093,7,139,36,ن,punishment|prayer,0.05556,0.47222,0.22222,0.11111,0.19444,0.30556
1094,7,140,40,ن,dialogue,0.075,0.45,0.175,0.175,0.25,0.175
1095,7,141,85,م,punishment,0.04706,0.50588,0.25882,0.12941,0.14118,0.29412
1096,7,142,109,ن,creation|prophets|dialogue,0.07339,0.47706,0.17431,0.19266,0.15596,0.24771
1097,7,143,165,ن,mercy|prophets|dialogue|nature-imagery,0.12121,0.43636,0.27273,0.12727,0.12121,0.19394
1098,7,144,65,ن,prophets|dialogue,0.07692,0.41538,0.23077,0.13846,0.06154,0.16923
1099,7,145,89,ن,dialogue,0.08989,0.39326,0.23596,0.24719,0.19101,0.22472
1100,7,146,153,ن,creation|polytheism-rejection,0.0719,0.45098,0.20915,0.18301,0.15686,0.18301
1101,7,147,63,ن,eschatology|polytheism-rejection,0.04762,0.42857,0.2381,0.12698,0.19048,0.20635
1102,7,148,89,ن,creation|prophets|prayer,0.04494,0.47191,0.1573,0.20225,0.17978,0.23596
1103,7,149,74,ن,mercy|dialogue,0.13514,0.56757,0.16216,0.13514,0.12162,0.21622
1104,7,150,172,ن,punishment|prophets|dialogue,0.08721,0.43023,0.26163,0.13372,0.18023,0.23256
1105,7,151,46,ن,mercy|prophets|dialogue,0.13043,0.5,0.21739,0.17391,0.21739,0.19565
1106,7,152,69,ن,prayer|eschatology,0.04348,0.46377,0.14493,0.23188,0.13043,0.15942
1107,7,153,59,م,mercy,0.05085,0.45763,0.20339,0.13559,0.16949,0.28814
1108,7,154,63,ن,mercy|prophets,0.06349,0.44444,0.14286,0.28571,0.22222,0.2381
1109,7,155,170,ن,mercy|punishment|prophets|dialogue,0.07647,0.40588,0.24118,0.18824,0.17647,0.2
1110,7,156,129,ن,mercy|punishment|dialogue,0.03876,0.4031,0.25581,0.20155,0.1938,0.17054
1111,7,157,222,ن,prophets|legal,0.06306,0.51351,0.15315,0.16216,0.18919,0.23423
1112,7,158,141,ن,creation|prophets|dialogue|monotheism,0.03546,0.50355,0.1844,0.14184,0.17021,0.19149
1113,7,159,32,ن,prophets,0.0625,0.53125,0.21875,0.15625,0.1875,0.375
1114,7,160,200,ن,prophets|dialogue|nature-imagery,0.095,0.43,0.185,0.18,0.15,0.22
1115,7,161,93,ن,mercy|prophets|dialogue,0.07527,0.4086,0.21505,0.23656,0.16129,0.19355
1116,7,162,73,ن,punishment|creation|dialogue,0.09589,0.53425,0.12329,0.17808,0.09589,0.23288
1117,7,163,118,ن,nature-imagery,0.05932,0.42373,0.23729,0.19492,0.16102,0.22034
1118,7,164,81,ن,punishment|dialogue,0.08642,0.4321,0.22222,0.17284,0.20988,0.2716
1119,7,165,79,ن,punishment|legal,0.03797,0.44304,0.16456,0.18987,0.11392,0.24051
1120,7,166,41,ن,legal|dialogue,0.07317,0.43902,0.14634,0.17073,0.21951,0.19512
1121,7,167,80,م,mercy|punishment|eschatology,0.0875,0.475,0.2,0.175,0.2125,0.2375
1122,7,168,77,ن,creation,0.07792,0.50649,0.15584,0.16883,0.16883,0.25974
1123,7,169,172,ن,mercy|legal|dialogue,0.09302,0.44767,0.18023,0.2093,0.20349,0.18605
1124,7,170,52,ن,prayer,0.09615,0.46154,0.19231,0.13462,0.11538,0.17308
1125,7,171,79,ن,prayer|dialogue|nature-imagery,0.10127,0.39241,0.26582,0.18987,0.17722,0.26582
1126,7,172,104,ن,creation|dialogue|eschatology,0.07692,0.41346,0.24038,0.21154,0.20192,0.23077
1127,7,173,64,ن,punishment|prayer|dialogue|polytheism-rejection,0.07812,0.42188,0.3125,0.10938,0.17188,0.28125
1128,7,174,27,ن,,0.07407,0.51852,0.18519,0.14815,0.14815,0.18519
1129,7,175,64,ن,prophets,0.01562,0.40625,0.1875,0.1875,0.1875,0.15625
1130,7,176,132,ن,creation|polytheism-rejection,0.09091,0.40152,0.2197,0.23485,0.18182,0.18182
1131,7,177,47,ن,polytheism-rejection,0.04255,0.44681,0.19149,0.17021,0.08511,0.25532
1132,7,178,42,ن,,0.04762,0.52381,0.14286,0.2381,0.19048,0.2381
1133,7,179,122,ن,hell|creation,0.06557,0.47541,0.21311,0.16393,0.19672,0.22951
1134,7,180,69,ن,eschatology,0.01449,0.44928,0.13043,0.21739,0.17391,0.21739
1135,7,181,31,ن,creation,0.06452,0.51613,0.22581,0.16129,0.22581,0.29032
1136,7,182,40,ن,polytheism-rejection,0.025,0.475,0.2,0.175,0.1,0.2
1137,7,183,18,ن,,0.0,0.66667,0.27778,0.05556,0.16667,0.22222
1138,7,184,40,ن,prophets,0.075,0.5,0.225,0.175,0.175,0.3
1139,7,185,88,ن,creation,0.09091,0.46591,0.26136,0.14773,0.17045,0.23864
1140,7,186,40,ن,,0.075,0.55,0.05,0.275,0.2,0.2
1141,7,187,153,ن,creation|prophets|dialogue|eschatology,0.05882,0.42484,0.21569,0.15033,0.20261,0.13072
1142,7,188,104,ن,dialogue,0.07692,0.51923,0.18269,0.13462,0.13462,0.19231
1143,7,189,125,ن,creation,0.048,0.416,0.176,0.24,0.176,0.192
1144,7,190,55,ن,polytheism-rejection,0.05455,0.32727,0.16364,0.2,0.2,0.16364
1145,7,191,28,ن,creation|polytheism-rejection,0.10714,0.53571,0.17857,0.17857,0.17857,0.17857
1146,7,192,33,ن,,0.15152,0.57576,0.09091,0.21212,0.12121,0.21212
1147,7,193,56,ن,,0.01786,0.42857,0.30357,0.08929,0.23214,0.28571
1148,7,194,64,ن,polytheism-rejection,0.03125,0.4375,0.28125,0.125,0.125,0.21875
1149,7,195,99,ن,prophets|dialogue,0.08081,0.45455,0.25253,0.17172,0.20202,0.25253
1150,7,196,39,ن,,0.02564,0.53846,0.12821,0.15385,0.10256,0.12821
1151,7,197,47,ن,,0.10638,0.57447,0.14894,0.17021,0.10638,0.21277
1152,7,198,52,ن,,0.09615,0.51923,0.17308,0.13462,0.17308,0.23077
1153,7,199,32,ن,,0.125,0.4375,0.125,0.1875,0.25,0.21875
1154,7,200,44,م,,0.02273,0.43182,0.13636,0.25,0.20455,0.15909
1155,7,201,50,ن,prayer,0.12,0.38,0.22,0.22,0.12,0.22
1156,7,202,31,ن,,0.09677,0.58065,0.09677,0.22581,0.16129,0.29032
1157,7,203,89,ن,mercy|prophets|dialogue,0.08989,0.44944,0.2809,0.1236,0.19101,0.26966
1158,7,204,41,ن,mercy,0.14634,0.43902,0.2439,0.14634,0.19512,0.21951
1159,7,205,69,ن,prayer,0.10145,0.46377,0.18841,0.18841,0.10145,0.23188
1160,7,206,48,ن,prayer,0.04167,0.4375,0.27083,0.16667,0.16667,0.1875
1161,8,1,89,ن,prophets|dialogue,0.06742,0.50562,0.19101,0.14607,0.1573,0.20225
1162,8,2,82,ن,,0.03659,0.47561,0.23171,0.13415,0.17073,0.20732
1163,8,3,34,ن,prayer,0.14706,0.58824,0.08824,0.17647,0.05882,0.23529
1164,8,4,47,م,mercy|paradise,0.14894,0.48936,0.25532,0.17021,0.21277,0.2766
1165,8,5,47,ن,,0.12766,0.48936,0.31915,0.08511,0.12766,0.23404
1166,8,6,51,ن,,0.07843,0.4902,0.2549,0.09804,0.09804,0.23529
1167,8,7,101,ن,prayer|polytheism-rejection,0.08911,0.41584,0.29703,0.13861,0.16832,0.15842
1168,8,8,33,ن,,0.18182,0.54545,0.24242,0.09091,0.09091,0.24242
1169,8,9,52,ن,prayer|dialogue,0.03846,0.42308,0.32692,0.17308,0.11538,0.28846
1170,8,10,67,م,creation,0.07463,0.46269,0.20896,0.14925,0.19403,0.19403
1171,8,11,99,م,creation|prayer|nature-imagery,0.08081,0.45455,0.24242,0.16162,0.16162,0.22222
1172,8,12,103,ن,prayer|polytheism-rejection,0.1068,0.43689,0.23301,0.14563,0.12621,0.26214
1173,8,13,58,ب,punishment|prophets,0.10345,0.43103,0.18966,0.22414,0.15517,0.18966
1174,8,14,30,ر,punishment|hell|polytheism-rejection,0.1,0.46667,0.16667,0.2,0.1,0.23333
1175,8,15,54,ر,dialogue|polytheism-rejection,0.05556,0.42593,0.18519,0.18519,0.12963,0.2037
1176,8,16,81,ر,hell,0.08642,0.41975,0.25926,0.20988,0.20988,0.2963
1177,8,17,86,م,prophets,0.05814,0.5814,0.17442,0.12791,0.15116,0.23256
1178,8,18,26,ن,polytheism-rejection,0.03846,0.53846,0.19231,0.15385,0.11538,0.19231
1179,8,19,97,ن,polytheism-rejection,0.03093,0.43299,0.28866,0.15464,0.19588,0.23711
1180,8,20,54,ن,prophets|dialogue,0.03704,0.51852,0.14815,0.12963,0.2037,0.22222
1181,8,21,36,ن,dialogue,0.02778,0.52778,0.11111,0.11111,0.08333,0.25
1182,8,22,39,ن,creation,0.07692,0.48718,0.17949,0.10256,0.10256,0.15385
1183,8,23,49,ن,creation,0.06122,0.59184,0.06122,0.20408,0.2449,0.34694
1184,8,24,95,ن,prophets|dialogue|eschatology,0.04211,0.51579,0.17895,0.14737,0.18947,0.2
1185,8,25,58,ب,punishment,0.08621,0.41379,0.18966,0.17241,0.12069,0.2069
1186,8,26,95,ن,prayer,0.12632,0.43158,0.27368,0.17895,0.11579,0.24211
1187,8,27,61,ن,prophets|dialogue,0.01639,0.54098,0.16393,0.09836,0.14754,0.2459
1188,8,28,48,م,,0.04167,0.47917,0.22917,0.10417,0.22917,0.27083
1189,8,29,82,م,mercy|dialogue,0.08537,0.47561,0.18293,0.15854,0.13415,0.19512
1190,8,30,74,ن,prophets|prayer|polytheism-rejection,0.10811,0.56757,0.24324,0.10811,0.09459,0.24324
1191,8,31,69,ن,dialogue,0.07246,0.4058,0.21739,0.14493,0.17391,0.10145
1192,8,32,72,م,punishment|creation|prayer|dialogue|nature-imagery,0.06944,0.38889,0.23611,0.15278,0.22222,0.18056
1193,8,33,52,ن,mercy|punishment|prophets,0.01923,0.48077,0.13462,0.23077,0.19231,0.30769
1194,8,34,93,ن,punishment,0.04301,0.50538,0.1828,0.12903,0.2043,0.22581
1195,8,35,58,ن,punishment|prayer|polytheism-rejection,0.06897,0.36207,0.2931,0.13793,0.10345,0.25862
1196,8,36,98,ن,hell|eschatology|polytheism-rejection,0.07143,0.52041,0.13265,0.23469,0.14286,0.23469
1197,8,37,81,ن,hell,0.06173,0.4321,0.17284,0.22222,0.20988,0.20988
1198,8,38,59,ن,mercy|polytheism-rejection,0.10169,0.49153,0.22034,0.18644,0.11864,0.22034
1199,8,39,66,ر,,0.04545,0.48485,0.21212,0.16667,0.15152,0.22727
1200,8,40,46,ر,,0.04348,0.6087,0.08696,0.06522,0.13043,0.30435
1201,8,41,150,ر,prophets|legal,0.05333,0.51333,0.18,0.10667,0.12,0.22667
1202,8,42,149,م,creation|prayer|polytheism-rejection,0.04027,0.49664,0.18792,0.14094,0.1745,0.22819
1203,8,43,88,ر,prophets|prayer,0.07955,0.51136,0.18182,0.17045,0.125,0.20455
1204,8,44,88,ر,creation|prayer,0.10227,0.52273,0.21591,0.11364,0.17045,0.20455
1205,8,45,61,ن,prayer|dialogue,0.04918,0.40984,0.19672,0.19672,0.14754,0.19672
1206,8,46,67,ن,prophets,0.10448,0.44776,0.14925,0.19403,0.14925,0.25373
1207,8,47,76,ط,,0.09211,0.52632,0.17105,0.11842,0.11842,0.22368
1208,8,48,140,ب,punishment|creation|prayer|dialogue,0.07857,0.46429,0.22143,0.11429,0.15714,0.17857
1209,8,49,74,م,prayer|dialogue,0.08108,0.51351,0.16216,0.2027,0.17568,0.21622
1210,8,50,67,ق,punishment|hell|dialogue|polytheism-rejection,0.1194,0.44776,0.20896,0.1791,0.13433,0.28358
1211,8,51,37,د,,0.05405,0.45946,0.32432,0.10811,0.10811,0.21622
1212,8,52,74,ب,punishment|polytheism-rejection,0.06757,0.40541,0.27027,0.18919,0.18919,0.24324
1213,8,53,68,م,,0.04412,0.48529,0.14706,0.17647,0.25,0.22059
1214,8,54,82,ن,punishment|polytheism-rejection,0.08537,0.45122,0.26829,0.15854,0.17073,0.29268
1215,8,55,38,ن,creation|polytheism-rejection,0.05263,0.5,0.15789,0.15789,0.13158,0.21053
1216,8,56,44,ن,creation,0.09091,0.5,0.15909,0.22727,0.18182,0.22727
1217,8,57,43,ن,prophets,0.09302,0.44186,0.16279,0.32558,0.18605,0.32558
1218,8,58,55,ن,,0.01818,0.43636,0.16364,0.2,0.23636,0.2
1219,8,59,35,ن,polytheism-rejection,0.05714,0.45714,0.17143,0.2,0.11429,0.22857
1220,8,60,134,ن,,0.0597,0.52985,0.19403,0.14179,0.17164,0.29851
1221,8,61,50,م,,0.0,0.5,0.12,0.18,0.22,0.18
1222,8,62,53,ن,,0.0566,0.4717,0.26415,0.16981,0.20755,0.20755
1223,8,63,76,م,creation,0.06579,0.47368,0.25,0.18421,0.18421,0.28947
1224,8,64,37,ن,prophets,0.0,0.48649,0.21622,0.10811,0.16216,0.21622
1225,8,65,115,ن,prophets|polytheism-rejection,0.07826,0.52174,0.2,0.12174,0.14783,0.23478
1226,8,66,107,ن,,0.04673,0.47664,0.19626,0.17757,0.19626,0.25234
1227,8,67,78,م,prophets,0.10256,0.48718,0.16667,0.19231,0.17949,0.10256
1228,8,68,39,م,punishment,0.05128,0.38462,0.23077,0.20513,0.12821,0.28205
1229,8,69,46,م,mercy|legal,0.08696,0.47826,0.15217,0.17391,0.15217,0.26087
1230,8,70,94,م,mercy|prophets,0.08511,0.54255,0.18085,0.15957,0.17021,0.23404
1231,8,71,54,م,,0.05556,0.51852,0.2037,0.14815,0.16667,0.24074
1232,8,72,209,ر,,0.07177,0.51196,0.18182,0.14354,0.14354,0.27751
1233,8,73,57,ر,creation|polytheism-rejection,0.10526,0.36842,0.24561,0.22807,0.17544,0.24561
1234,8,74,85,م,mercy|paradise,0.09412,0.52941,0.15294,0.17647,0.15294,0.28235
1235,8,75,95,م,legal,0.04211,0.44211,0.25263,0.12632,0.2,0.29474
1236,9,1,41,ن,creation|prophets|polytheism-rejection,0.07317,0.5122,0.14634,0.17073,0.17073,0.17073
1237,9,2,64,ن,polytheism-rejection,0.09375,0.45312,0.14062,0.23438,0.23438,0.1875
1238,9,3,135,م,mercy|punishment|prophets|polytheism-rejection,0.06667,0.51111,0.19259,0.16296,0.15556,0.24444
1239,9,4,98,ن,creation|polytheism-rejection,0.06122,0.46939,0.21429,0.16327,0.19388,0.20408
1240,9,5,133,م,mercy|prayer|polytheism-rejection,0.09774,0.42105,0.16541,0.24812,0.18045,0.25564
1241,9,6,74,ن,polytheism-rejection,0.05405,0.44595,0.24324,0.18919,0.21622,0.21622
1242,9,7,105,ن,creation|prophets|polytheism-rejection,0.05714,0.44762,0.2,0.1619,0.14286,0.18095
1243,9,8,77,ن,,0.11688,0.45455,0.23377,0.19481,0.15584,0.32468
1244,9,9,56,ن,,0.05357,0.42857,0.17857,0.16071,0.14286,0.19643
1245,9,10,39,ن,,0.05128,0.53846,0.23077,0.10256,0.17949,0.30769
1246,9,11,68,ن,mercy|prayer,0.05882,0.44118,0.20588,0.14706,0.13235,0.26471
1247,9,12,79,ن,polytheism-rejection,0.03797,0.48101,0.21519,0.1519,0.22785,0.25316
1248,9,13,93,ن,prophets,0.06452,0.46237,0.26882,0.17204,0.22581,0.26882
1249,9,14,59,ن,punishment,0.10169,0.54237,0.18644,0.20339,0.16949,0.30508
1250,9,15,45,م,mercy,0.04444,0.51111,0.15556,0.2,0.2,0.26667
1251,9,16,102,ن,creation|prophets,0.02941,0.55882,0.16667,0.12745,0.13725,0.26471
1252,9,17,83,ن,hell|legal|prayer|polytheism-rejection,0.06024,0.44578,0.20482,0.16867,0.18072,0.20482
1253,9,18,99,ن,prayer,0.0404,0.47475,0.19192,0.14141,0.19192,0.20202
1254,9,19,110,ن,creation,0.05455,0.48182,0.16364,0.15455,0.15455,0.18182
1255,9,20,80,ن,,0.0375,0.4375,0.2,0.2,0.2125,0.2625
1256,9,21,44,م,mercy|paradise,0.13636,0.54545,0.13636,0.22727,0.18182,0.34091
1257,9,22,31,م,,0.06452,0.35484,0.25806,0.19355,0.29032,0.09677
1258,9,23,97,ن,dialogue|polytheism-rejection,0.02062,0.46392,0.2268,0.12371,0.18557,0.24742
1259,9,24,170,ن,prophets|dialogue,0.07647,0.41176,0.27059,0.17647,0.17059,0.24118
1260,9,25,96,ن,creation,0.125,0.46875,0.28125,0.15625,0.125,0.23958
1261,9,26,83,ن,punishment|prophets|eschatology|polytheism-rejection,0.04819,0.48193,0.16867,0.18072,0.13253,0.18072
1262,9,27,40,م,mercy,0.05,0.5,0.15,0.2,0.175,0.25
1263,9,28,113,م,dialogue|polytheism-rejection,0.04425,0.45133,0.15929,0.21239,0.19469,0.21239
1264,9,29,123,ن,creation|prophets|legal,0.07317,0.53659,0.14634,0.13008,0.13008,0.20325
1265,9,30,107,ن,punishment|dialogue|polytheism-rejection,0.1028,0.4486,0.19626,0.17757,0.14019,0.19626
1266,9,31,102,ن,prophets|prayer|monotheism|polytheism-rejection,0.05882,0.43137,0.18627,0.16667,0.21569,0.2549
1267,9,32,64,ن,polytheism-rejection,0.09375,0.53125,0.20312,0.14062,0.1875,0.25
1268,9,33,60,ن,prophets|polytheism-rejection,0.11667,0.5,0.15,0.21667,0.16667,0.13333
1269,9,34,139,م,punishment|dialogue,0.05755,0.48201,0.16547,0.17986,0.1295,0.21583
1270,9,35,84,ن,hell|dialogue,0.04762,0.42857,0.20238,0.2381,0.14286,0.32143
1271,9,36,160,ن,creation|polytheism-rejection,0.0875,0.43125,0.18125,0.18125,0.15,0.19375
1272,9,37,134,ن,creation|legal|polytheism-rejection,0.06716,0.49254,0.10448,0.20149,0.18657,0.20896
1273,9,38,122,ل,creation|dialogue,0.08197,0.44262,0.17213,0.16393,0.16393,0.13934
1274,9,39,70,ر,punishment,0.1,0.42857,0.24286,0.14286,0.14286,0.2
1275,9,40,176,م,creation|prophets|dialogue|polytheism-rejection,0.06818,0.43182,0.15909,0.25,0.19886,0.13636
1276,9,41,71,ن,,0.04225,0.4507,0.21127,0.1831,0.11268,0.29577
1277,9,42,113,ن,punishment,0.0885,0.43363,0.20354,0.17699,0.15929,0.21239
1278,9,43,52,ن,mercy|prophets,0.03846,0.42308,0.23077,0.15385,0.13462,0.15385
1279,9,44,77,ن,,0.02597,0.51948,0.19481,0.14286,0.16883,0.23377
1280,9,45,70,ن,,0.07143,0.51429,0.22857,0.14286,0.12857,0.25714
1281,9,46,71,ن,,0.09859,0.39437,0.22535,0.14085,0.21127,0.19718
1282,9,47,86,ن,,0.03488,0.5,0.15116,0.16279,0.13953,0.30233
1283,9,48,64,ن,,0.14062,0.42188,0.26562,0.15625,0.17188,0.23438
1284,9,49,63,ن,hell|dialogue|polytheism-rejection,0.07937,0.50794,0.20635,0.1746,0.12698,0.2381
1285,9,50,65,ن,dialogue,0.12308,0.43077,0.29231,0.21538,0.18462,0.27692
1286,9,51,56,ن,dialogue,0.03571,0.55357,0.16071,0.08929,0.10714,0.21429
1287,9,52,93,ن,punishment|dialogue,0.10753,0.43011,0.29032,0.15054,0.16129,0.23656
1288,9,53,47,ن,dialogue,0.14894,0.44681,0.34043,0.08511,0.10638,0.25532
1289,9,54,95,ن,prophets|prayer|polytheism-rejection,0.07368,0.48421,0.18947,0.16842,0.17895,0.27368
1290,9,55,81,ن,punishment|polytheism-rejection,0.03704,0.41975,0.19753,0.20988,0.19753,0.24691
1291,9,56,45,ن,,0.06667,0.64444,0.15556,0.15556,0.13333,0.4
1292,9,57,44,ن,,0.02273,0.56818,0.22727,0.11364,0.20455,0.29545
1293,9,58,62,ن,,0.1129,0.46774,0.17742,0.19355,0.17742,0.25806
1294,9,59,82,ن,prophets|dialogue,0.08537,0.4878,0.12195,0.21951,0.19512,0.20732
1295,9,60,118,م,legal,0.08475,0.51695,0.13559,0.16102,0.12712,0.23729
1296,9,61,114,م,mercy|punishment|prophets|dialogue,0.04386,0.64035,0.14035,0.14912,0.15789,0.24561
1297,9,62,55,ن,prophets,0.10909,0.58182,0.16364,0.18182,0.18182,0.23636
1298,9,63,64,م,hell|prophets,0.04688,0.46875,0.125,0.23438,0.21875,0.15625
1299,9,64,73,ن,dialogue,0.09589,0.45205,0.20548,0.23288,0.19178,0.23288
1300,9,65,64,ن,prophets|dialogue,0.0625,0.48438,0.26562,0.17188,0.20312,0.20312
1301,9,66,67,ن,mercy|punishment|polytheism-rejection,0.08955,0.37313,0.31343,0.13433,0.19403,0.25373
1302,9,67,105,ن,legal,0.10476,0.52381,0.14286,0.17143,0.12381,0.29524
1303,9,68,79,م,punishment|hell|polytheism-rejection,0.06329,0.46835,0.12658,0.20253,0.16456,0.24051
1304,9,69,168,ن,polytheism-rejection,0.07143,0.3869,0.27381,0.16667,0.16667,0.25
1305,9,70,125,ن,prophets,0.064,0.488,0.24,0.16,0.152,0.304
1306,9,71,132,م,mercy|prophets|legal|prayer,0.07576,0.55303,0.15152,0.15152,0.19697,0.25
1307,9,72,107,م,paradise,0.06542,0.45794,0.20561,0.15888,0.14953,0.18692
1308,9,73,62,ر,hell|prophets|polytheism-rejection,0.08065,0.46774,0.16129,0.17742,0.16129,0.24194
