k,amplitude,null_99th_percentile
2965,94.80092334497046,3362.479201539092
2966,835.5658749548904,3260.8463729804444
2967,599.7969515853825,3372.2826541202217
2968,346.58477238094133,3219.8234371570356
2969,257.1340726105711,3278.185109526631
2970,830.3188802939036,3287.2500644231222
2971,1301.4745061342783,3372.1862414474717
2972,672.4053785125609,3215.5047622409106
2973,91.33003237521574,3431.5515013458
2974,1391.1826136664808,3295.01542902244
2975,876.2713061139581,3157.3577152924004
2976,528.657258080646,3271.0158313847282
2977,1934.9321101514672,3223.145154308618
2978,1183.4518986829862,3400.6323309327804
2979,871.173580431449,3237.1013305777446
2980,125.43241174621515,3268.895318071342
2981,1124.4837980339487,3324.2734805101954
2982,1008.2518393630992,3353.2596517081442
2983,395.13796281023315,3261.886443760964
2984,802.1947199148553,3285.384932457153
2985,1690.5527668626498,3328.4285796322056
2986,1025.138048260401,3356.116655727095
2987,1517.6311142707352,3173.572081199944
2988,893.5179607159405,3340.747291426507
2989,1038.4002378347866,3360.3199412203535
2990,2492.4797464482804,3377.3507750558892
2991,858.660848857624,3239.922401139875
2992,469.67832912143353,3225.2812029926786
2993,49.889023177108896,3383.8887134888355
2994,332.18597001569117,3358.5281156818323
2995,276.8434176032507,3266.3276072565477
2996,1937.3483375906947,3247.3017920247707
2997,163.92138660055758,3341.5704618957984
2998,104.83646243755756,3200.813395775473
2999,169.77349049891646,3297.2527926113617
3000,966.459270374757,3270.8232540351505
3001,969.5426764252429,3228.428839649881
3002,158.1182741959449,3314.815690010106
3003,952.9262206560517,3278.8862873044222
3004,161.23181022179776,3329.6462493682384
3005,1162.3914884799904,3283.2865415603032
3006,1374.291877898578,3377.2311729898383
3007,154.11095762529834,3370.9915515698135
3008,230.13152883280057,3237.3239619624846
3009,3084.012073384217,3358.969441587316
3010,328.7353929916417,3313.641884749774
3011,12.859792705778158,3303.974013248024
3012,164.7561368257686,3138.388890496105
3013,965.2641779231237,3158.2183164489084
3014,1034.079935747011,3300.536695959647
3015,96.10847956450388,3206.8649318471766
3016,2213.0742271760796,3269.008765722601
3017,621.6337846291804,3368.126235085147
3018,796.697102560807,3285.547600506104
3019,299.4080171392559,3241.0079395539483
3020,506.9421225408926,3287.4970164152455
3021,934.9171289331085,3237.1365463875595
3022,364.7525016798274,3313.6047413340384
3023,178.0872885507747,3353.0990509832773
3024,1435.1736343887583,3210.5500496027553
3025,965.0467101344523,3273.690558863036
3026,399.4503883266515,3296.7373175070165
3027,206.47243495840598,3451.74927684796
3028,635.1506641368751,3403.744708627556
3029,727.2710425982287,3288.998107618074
3030,464.4587594026439,3428.2208948189195
3031,1101.6221340404313,3269.041252877415
3032,272.6976446870765,3284.4722309526314
3033,330.865335852008,3318.7574545788293
3034,350.70785318112735,3291.4329942985414
3035,791.3188434138577,3311.3148216230447
3036,413.75177441387393,3309.6931051444435
3037,50.81667961200371,3289.679341034523
3038,699.4387393542812,3191.4831309644032
3039,448.54052030858827,3219.6579305668124
3040,271.8561378083963,3283.1700219846502
3041,3214.6899905645387,3277.1724429236842
3042,476.65894347571714,3274.872142680611
3043,575.4206402568032,3327.5258086263675
3044,1969.369587019546,3388.67625242621
3045,621.1776529237986,3374.609750906069
3046,429.6055604346342,3285.750218995526
3047,683.087679378567,3261.4842541383955
3048,421.36781916292193,3244.0794181047463
3049,318.41158783186654,3261.935047679584
3050,550.1104098518364,3254.3913545933788
3051,300.8595981024712,3298.5876421683442
3052,627.0237917910467,3291.60173240556
3053,1528.0849233265312,3366.8502266461164
3054,708.100916146426,3310.1099809577054
3055,488.3620247538985,3487.062868493601
3056,446.0320055596642,3237.3479798949957
3057,11.271840547247999,3404.026395618576
3058,634.5813714200427,3349.563002064065
3059,1620.28016787052,3208.1320213521776
3060,1059.2140450131494,3393.8575088060657
3061,57.40539993963433,3289.019776325119
3062,603.9933758528823,3263.5305263992773
3063,1434.1462953198054,3218.318899223187
3064,1317.3489799133993,3347.688119220752
3065,1711.0214714853344,3238.9013839226877
3066,307.91237370879026,3337.9792122547915
3067,5398.1381338653,3314.438922733629
3068,3161.6424156137305,3336.449300958869
3069,251.8147947071757,3321.215648106878
3070,2572.881288148302,3268.5779395011004
3071,1002.2773633911098,3269.6742343227825
3072,379.84984745357025,3418.754334686347
3073,1183.5231635391804,3317.762209409823
3074,1696.854858864187,3242.4709660195304
3075,3608.679267495789,3300.910371536503
3076,491.6418427496647,3224.0305409809152
3077,1253.2197271801995,3414.7842269400544
3078,7.07237257475201,3457.5667577454665
3079,1591.731789706763,3252.271385195243
3080,1048.749533078321,3163.9157688767
3081,25.458591202470696,3216.543867972327
3082,28.208204471246688,3394.210422633121
3083,114.14629920023766,3221.588722540073
3084,415.07693123661073,3420.06243680668
3085,273.6322832828885,3311.930435792104
3086,1655.015765938512,3205.136354625136
3087,13.309636884495013,3338.0912987157885
3088,197.0628120729947,3206.8590352695055
3089,83.57935300829683,3193.5407619744583
3090,394.70779602809984,3318.5749699396365
3091,2659.6022030355352,3401.3063522307257
3092,441.90566849220704,3287.39007776479
3093,335.02754991323775,3310.3197314103245
3094,1264.5569803034166,3298.1422497207677
3095,1013.197582120333,3230.468262587569
3096,771.1899109556906,3173.3912963209623
3097,116.19926524789553,3210.4339441192164
3098,791.2575151857911,3315.6003033217685
3099,349.31658873169744,3114.182300151751
3100,223.96911978254585,3284.3677962705083
3101,784.4670234485695,3202.720768387733
3102,943.6938828764387,3408.1514488503008
3103,315.1939678925964,3301.1630480617446
3104,150.28937192321885,3254.392169870546
3105,155.06733239383655,3312.0073465690366
3106,994.6095304472624,3312.9662070595223
3107,111.0818637600683,3228.249957404796
3108,162.48638452008527,3377.0797704649817
3109,812.595325567007,3291.273975280363
3110,705.236701829101,3241.1131724443153
3111,141.1172760797475,3302.946116883581
3112,691.7179606680851,3322.6492850281156
3113,1710.062896388959,3351.0306310574656
3114,1164.8155193513628,3303.03747712
3115,1119.5476709871564,3329.2932726069107
3116,1028.1374145526895,3317.4512305351955
3117,343.3878994079912,3249.0778408447554
3118,876.5949386843483,4669.464414274761
