surah,verse,mushaf_index,n_words,n_segments,n_letters_rasm,n_root_tokens,n_lemma_tokens,n_pos_segments,n_hapax_root_tokens,frac_hapax_root_tokens,n_hapax_lemma_tokens,frac_hapax_lemma_tokens,mean_log10_root_freq,median_log10_root_freq,min_root_freq,mean_root_surprisal_bits,sum_root_surprisal_bits,frac_root_tokens_freq_le5,n_root_types,ttr_root,root_simpson_repeat,rime_pausal,rime_class_size,fasila_readable,share_nominal,share_verbal,share_pronominal,share_particle,segments_per_word,frac_derived_stems
69,21,5344,4,5,14,2,3,4,0,0.0,0,0.0,1.3832064235561998,1.3832064235561998,8,11.013804574580565,22.02760914916113,0.0,2,1.0,0.0,aه,121,1,0.5,0.0,0.25,0.25,1.25,0.0
69,22,5345,3,3,10,2,3,3,0,0.0,0,0.0,2.074147048717373,2.074147048717373,70,8.718549499958627,17.437098999917254,0.0,2,1.0,0.0,aه,121,1,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0
69,23,5346,2,3,11,2,2,2,0,0.0,0,0.0,1.2124408183155335,1.2124408183155335,2,11.58107563626998,23.16215127253996,0.5,2,1.0,0.0,aه,121,1,1.0,0.0,0.0,0.0,1.5,0.0
69,24,5347,8,15,39,6,8,8,0,0.0,1,0.125,1.5313756896406527,1.519111319184359,4,10.521596926775779,63.12958156065467,0.16666666666666666,6,1.0,0.0,aه,121,1,0.375,0.375,0.125,0.125,1.875,0.16666666666666666
69,25,5348,10,18,41,6,10,10,0,0.0,0,0.0,2.4669900746966342,2.6216815137536367,12,7.41355321507755,44.4813192904653,0.0,4,0.6666666666666666,0.13333333333333333,aه,121,1,0.3,0.3,0.0,0.4,1.8,0.3333333333333333
69,26,5349,4,6,14,2,4,4,0,0.0,0,0.0,1.74991224791979,1.74991224791979,29,9.795634194068324,19.591268388136648,0.0,2,1.0,0.0,aه,121,1,0.25,0.25,0.25,0.25,1.5,0.5
69,27,5350,3,6,17,2,3,3,0,0.0,1,0.3333333333333333,2.4711776748538385,2.4711776748538385,63,7.399642308465181,14.799284616930361,0.0,2,1.0,0.0,aه,121,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
69,28,5351,4,6,14,2,4,4,0,0.0,0,0.0,1.8989106556820117,1.8989106556820117,73,9.300672197229515,18.60134439445903,0.0,2,1.0,0.0,aه,121,1,0.25,0.25,0.0,0.5,1.5,0.0
69,29,5352,3,5,12,2,3,3,0,0.0,0,0.0,1.7117867598663676,1.7117867598663676,39,9.92228432396428,19.84456864792856,0.0,2,1.0,0.0,aه,121,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0
69,30,5353,2,7,9,2,2,2,0,0.0,0,0.0,1.8201413148483403,1.8201413148483403,16,9.562338283560647,19.124676567121295,0.0,2,1.0,0.0,Uه,3,1,0.0,1.0,0.0,0.0,3.5,0.0
69,31,5354,3,6,12,2,3,3,0,0.0,1,0.3333333333333333,1.4064566783214278,1.4064566783214278,25,10.936568900062664,21.873137800125328,0.0,2,1.0,0.0,Uه,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.5
69,32,5355,7,11,31,5,7,7,0,0.0,0,0.0,0.880280108156309,0.6989700043360189,3,12.684489631365645,63.422448156828224,0.6,4,0.8,0.1,Uه,3,1,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,1.5714285714285714,0.0
69,33,5356,6,9,23,4,6,6,0,0.0,0,0.0,2.9123027155712986,3.0435018376639333,128,5.934256642347517,23.737026569390068,0.0,4,1.0,0.0,Iم,551,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5,0.25
69,34,5357,5,7,20,3,5,5,0,0.0,0,0.0,1.3324038609441684,1.6812412373755872,3,11.182567034613745,33.547701103841234,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.4,0.2,0.0,0.4,1.4,0.0
69,35,5358,5,9,19,3,4,5,0,0.0,0,0.0,1.9596881081978337,1.9493900066449128,21,9.098773870181525,27.296321610544574,0.0,3,1.0,0.0,Iم,551,1,0.2,0.2,0.4,0.2,1.8,0.0
69,36,5359,5,6,17,2,5,5,0,0.0,1,0.2,1.1416506143517748,1.1416506143517748,4,11.816235603659994,23.632471207319988,0.5,2,1.0,0.0,Iن,1293,1,0.4,0.0,0.0,0.6,1.2,0.0
69,37,5360,4,6,16,2,4,4,0,0.0,0,0.0,1.689924589381415,1.689924589381415,22,9.994908882313462,19.989817764626924,0.0,2,1.0,0.0,iون,4,1,0.25,0.25,0.0,0.5,1.5,0.0
69,38,5361,4,7,16,2,4,4,0,0.0,0,0.0,1.8443878276364225,1.8443878276364225,33,9.481793111526873,18.963586223053746,0.0,2,1.0,0.0,Uن,1751,1,0.0,0.5,0.25,0.25,1.75,1.0
69,39,5362,3,5,11,1,3,3,0,0.0,0,0.0,2.1702617153949575,2.1702617153949575,148,8.399263488391624,8.399263488391624,0.0,1,1.0,,Uن,1751,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0
69,40,5363,4,6,15,3,4,4,0,0.0,0,0.0,2.53941612338839,2.7101173651118162,47,7.172959089126728,21.518877267380184,0.0,3,1.0,0.0,Iم,551,1,0.75,0.0,0.0,0.25,1.5,0.0
69,41,5364,7,10,26,4,6,7,0,0.0,0,0.0,2.4157239014500402,2.4124012336772815,40,7.583855756302774,30.335423025211096,0.0,4,1.0,0.0,Uن,1751,1,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.4285714285714286,0.25
69,42,5365,6,9,24,4,6,6,0,0.0,0,0.0,1.9708148966277066,2.173098221864605,2,9.061811479090462,36.24724591636185,0.25,4,1.0,0.0,Uن,1751,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.5,0.25
69,43,5366,4,5,16,3,4,4,0,0.0,0,0.0,2.7965171889118694,2.931457870689005,293,6.318887836338804,18.956663509016412,0.0,3,1.0,0.0,Iن,1293,1,0.75,0.0,0.0,0.25,1.25,0.3333333333333333
69,44,5367,5,8,23,3,5,5,0,0.0,1,0.2,2.890241127063231,3.236033147117636,158,6.00754365303031,18.02263095909093,0.0,2,0.6666666666666666,0.3333333333333333,Iل,44,1,0.4,0.2,0.0,0.4,1.6,0.3333333333333333
69,45,5368,3,8,16,2,3,3,0,0.0,0,0.0,2.1437104978799155,2.1437104978799155,71,8.487464723808307,16.974929447616613,0.0,2,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.0
69,46,5369,4,8,17,2,4,4,1,0.5,1,0.25,0.7781512503836436,0.7781512503836436,1,13.023754353299417,26.047508706598833,0.5,2,1.0,0.0,Iن,1293,1,0.25,0.25,0.0,0.5,2.0,0.0
69,47,5370,6,9,20,2,6,6,0,0.0,1,0.16666666666666666,1.1152244606891368,1.1152244606891368,2,11.904021385951722,23.808042771903445,0.5,2,1.0,0.0,Iن,1293,1,0.3333333333333333,0.0,0.0,0.6666666666666666,1.5,0.0
69,48,5371,3,8,17,2,3,3,0,0.0,0,0.0,2.4385012787058242,2.4385012787058242,258,7.508190946868938,15.016381893737876,0.0,2,1.0,0.0,Iن,1293,1,0.6666666666666666,0.0,0.0,0.3333333333333333,2.6666666666666665,1.0
69,49,5372,5,9,21,2,5,5,0,0.0,0,0.0,2.6908534895041827,2.6908534895041827,282,6.669895048010932,13.339790096021863,0.0,2,1.0,0.0,Iن,1293,1,0.2,0.2,0.0,0.6,1.8,0.5
69,50,5373,4,8,19,2,4,4,0,0.0,0,0.0,1.899670274726791,1.899670274726791,12,9.298148797383252,18.596297594766504,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.0,0.0,0.5,2.0,0.0
69,51,5374,3,7,13,2,3,3,0,0.0,0,0.0,1.952519964038106,1.952519964038106,28,9.122585929653926,18.245171859307852,0.0,2,1.0,0.0,Iن,1293,1,0.6666666666666666,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0
69,52,5375,4,8,17,4,4,4,0,0.0,0,0.0,2.4107872120903844,2.344067472661744,92,7.600255083382347,30.401020333529388,0.0,4,1.0,0.0,Iم,551,1,0.75,0.25,0.0,0.0,2.0,0.25
70,1,5376,4,5,16,4,4,4,0,0.0,0,0.0,2.0432748735296977,2.110589710299249,24,8.821104646064848,35.28441858425939,0.0,3,0.75,0.16666666666666666,iع,6,1,0.75,0.25,0.0,0.0,1.25,0.0
70,2,5377,4,7,16,3,3,4,0,0.0,0,0.0,1.8898497700169568,1.9493900066449128,10,9.330771807884824,27.992315423654475,0.0,3,1.0,0.0,iع,6,1,0.5,0.25,0.25,0.0,1.75,0.0
70,3,5378,4,5,15,2,4,4,0,0.0,0,0.0,2.2046198633743925,2.2046198633743925,9,8.28512819133044,16.57025638266088,0.0,2,1.0,0.0,iج,1,1,0.75,0.0,0.0,0.25,1.25,0.0
70,4,5379,11,16,46,9,11,11,0,0.0,0,0.0,1.8268412226259683,1.7558748556724915,8,9.54008167168099,85.86073504512892,0.0,9,1.0,0.0,aه,121,1,0.6363636363636364,0.18181818181818182,0.0,0.18181818181818182,1.4545454545454546,0.0
70,5,5380,3,4,14,3,3,3,0,0.0,0,0.0,1.689022378189523,2.012837224705172,11,9.997905963019328,29.993717889057983,0.0,2,0.6666666666666666,0.3333333333333333,A,1192,1,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0
70,6,5381,3,6,14,2,3,3,0,0.0,0,0.0,2.443470852991708,2.443470852991708,235,7.491682378429031,14.983364756858062,0.0,2,1.0,0.0,A,1192,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
70,7,5382,2,4,10,2,2,2,0,0.0,0,0.0,2.249072538375624,2.249072538375624,96,8.137459601350953,16.274919202701906,0.0,2,1.0,0.0,A,1192,1,0.5,0.5,0.0,0.0,2.0,0.0
70,8,5383,4,7,19,4,4,4,0,0.0,0,0.0,2.2773865123820065,2.594189999445144,6,8.04340261562124,32.17361046248496,0.0,4,1.0,0.0,uهل,1,1,0.5,0.25,0.0,0.25,1.75,0.0
70,9,5384,3,7,17,3,3,3,0,0.0,0,0.0,1.6856095508792706,1.6127838567197355,2,10.009243129944254,30.027729389832764,0.3333333333333333,3,1.0,0.0,iهن,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.3333333333333335,0.0
70,10,5385,4,5,15,3,4,4,0,0.0,0,0.0,1.5850094332556957,1.3222192947339193,21,10.343429487026981,31.030288461080943,0.0,2,0.6666666666666666,0.3333333333333333,A,1192,1,0.5,0.25,0.0,0.25,1.25,0.0
70,11,5386,9,14,40,6,9,9,0,0.0,1,0.1111111111111111,1.9004456093268072,1.9949028254684131,13,9.29557319159252,55.773439149555124,0.0,6,1.0,0.0,Iه,9,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5555555555555556,0.5
70,12,5387,2,6,11,2,2,2,0,0.0,0,0.0,1.9845214836529066,1.9845214836529066,96,9.016279182566432,18.032558365132864,0.0,2,1.0,0.0,Iه,9,1,1.0,0.0,0.0,0.0,3.0,0.0
70,13,5388,3,6,15,2,3,3,0,0.0,1,0.3333333333333333,1.594885478173437,1.594885478173437,36,10.310621975948369,20.621243951896737,0.0,2,1.0,0.0,Iه,9,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,0.5
70,14,5389,6,9,22,3,6,6,0,0.0,0,0.0,2.232856640583593,2.110589710299249,84,8.191327647810121,24.573982943430366,0.0,3,1.0,0.0,Iه,9,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.5,0.3333333333333333
70,15,5390,3,4,10,0,3,3,0,,1,0.3333333333333333,,,,,,,0,,,A,1192,1,0.3333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333333,
70,16,5391,2,4,10,2,2,2,0,0.0,2,1.0,0.8010299956639813,0.8010299956639813,2,12.947752806576892,25.895505613153784,0.5,2,1.0,0.0,A,1192,1,1.0,0.0,0.0,0.0,2.0,0.0
70,17,5392,4,5,16,3,4,4,0,0.0,0,0.0,2.1117588407686125,2.326335860928751,44,8.59360583124455,25.78081749373365,0.0,3,1.0,0.0,A,1192,1,0.0,0.75,0.25,0.0,1.25,0.6666666666666666
70,18,5393,2,4,9,2,2,2,0,0.0,0,0.0,1.4778438751567529,1.4778438751567529,7,10.699425765280143,21.398851530560286,0.0,2,1.0,0.0,A,1192,1,0.0,1.0,0.0,0.0,2.0,0.5
70,19,5394,4,5,16,3,4,4,1,0.3333333333333333,1,0.25,1.467804080534842,1.9867717342662448,1,10.732777241101568,32.198331723304705,0.3333333333333333,3,1.0,0.0,A,1192,1,0.5,0.25,0.0,0.25,1.25,0.0
70,20,5395,4,6,15,3,4,4,0,0.0,1,0.25,1.192573841503007,1.4913616938342726,2,11.647072304703988,34.94121691411196,0.3333333333333333,3,1.0,0.0,A,1192,1,0.5,0.25,0.0,0.25,1.5,0.0
70,21,5396,4,7,17,3,4,4,0,0.0,1,0.25,1.7693449425818388,1.7853298350107671,17,9.731080179711094,29.193240539133285,0.0,3,1.0,0.0,A,1192,1,0.5,0.25,0.0,0.25,1.75,0.0
70,22,5397,2,3,10,1,2,2,0,0.0,0,0.0,1.99563519459755,1.99563519459755,99,8.979360233940964,8.979360233940964,0.0,1,1.0,,Iن,1293,1,0.5,0.0,0.0,0.5,1.5,1.0
70,23,5398,5,6,22,2,4,5,0,0.0,0,0.0,1.4749388520184374,1.4749388520184374,9,10.709076043259612,21.418152086519225,0.0,2,1.0,0.0,Uن,1751,1,0.4,0.0,0.4,0.2,1.2,0.0
70,24,5399,5,7,21,3,5,5,0,0.0,0,0.0,2.4412794062221885,2.4578818967339924,86,7.4989622070211475,22.496886621063442,0.0,3,1.0,0.0,Uم,36,1,0.6,0.0,0.2,0.2,1.4,0.0
70,25,5400,2,6,14,2,2,2,0,0.0,0,0.0,2.0148339013376613,2.0148339013376613,83,8.915583510635484,17.831167021270968,0.0,2,1.0,0.0,Uم,36,1,1.0,0.0,0.0,0.0,3.0,0.0
70,26,5401,4,8,21,3,4,4,0,0.0,0,0.0,2.2673693650558673,2.1903316981702914,101,8.076678858754567,24.2300365762637,0.0,3,1.0,0.0,Iن,1293,1,0.5,0.25,0.25,0.0,2.0,0.3333333333333333
70,27,5402,6,8,24,3,5,6,0,0.0,0,0.0,2.201442530886469,2.571708831808688,11,8.295683061388871,24.887049184166614,0.0,3,1.0,0.0,Uن,1751,1,0.5,0.0,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.3333333333333333
70,28,5403,5,6,18,4,5,5,0,0.0,1,0.2,2.6736111258528545,2.7578488534412298,154,6.727172940246545,26.90869176098618,0.0,4,1.0,0.0,Uن,1751,1,0.8,0.0,0.0,0.2,1.2,0.0
70,29,5404,4,7,20,2,3,4,0,0.0,0,0.0,1.298847592962756,1.298847592962756,9,11.294038543980768,22.588077087961537,0.0,2,1.0,0.0,Uن,1751,1,0.5,0.0,0.5,0.0,1.75,0.0
70,30,5405,10,14,40,5,10,10,0,0.0,0,0.0,1.8814518688963158,1.9084850188786497,14,9.358669031555568,46.793345157777836,0.0,5,1.0,0.0,Iن,1293,1,0.4,0.1,0.1,0.4,1.4,0.0
70,31,5406,7,10,30,3,6,7,0,0.0,0,0.0,1.8375756922080815,1.9822712330395684,32,9.504422535592454,28.51326760677736,0.0,3,1.0,0.0,Uن,1751,1,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.4285714285714286,0.3333333333333333
70,32,5407,5,10,25,3,4,5,0,0.0,0,0.0,1.8689155689184487,1.662757831681574,10,9.40031371865798,28.20094115597394,0.0,3,1.0,0.0,Uن,1751,1,0.6,0.0,0.4,0.0,2.0,0.0
70,33,5408,4,7,21,2,3,4,0,0.0,0,0.0,2.5118319590988967,2.5118319590988967,160,7.264591699453984,14.529183398907968,0.0,2,1.0,0.0,Uن,1751,1,0.5,0.0,0.5,0.0,1.75,0.0
70,34,5409,5,8,24,2,4,5,0,0.0,0,0.0,1.8195439355418688,1.8195439355418688,44,9.56432273466212,19.12864546932424,0.0,2,1.0,0.0,Uن,1751,1,0.2,0.2,0.4,0.2,1.6,0.5
70,35,5410,4,4,16,2,4,4,0,0.0,0,0.0,1.9876469576781033,1.9876469576781033,47,9.005896582592289,18.011793165184578,0.0,2,1.0,0.0,Uن,1751,1,0.5,0.0,0.25,0.25,1.0,0.5
70,36,5411,5,9,24,3,5,5,0,0.0,0,0.0,1.8885426295125922,2.4683473304121573,3,9.335114034650237,28.005342103950714,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.2,0.2,0.2,0.4,1.8,0.3333333333333333
70,37,5412,5,8,21,3,5,5,1,0.3333333333333333,1,0.2,0.9768131982555667,1.0791812460476249,1,12.363813647278628,37.091440941835884,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.6,0.0,0.0,0.4,1.6,0.0
70,38,5413,8,10,28,6,8,8,0,0.0,0,0.0,1.9641668051810866,2.123249290397901,12,9.083895960844371,54.503375765066224,0.0,6,1.0,0.0,Iم,551,1,0.5,0.25,0.0,0.25,1.25,0.16666666666666666
70,39,5414,5,10,21,2,6,6,0,0.0,0,0.0,2.674049189013643,2.674049189013643,261,6.725717725925386,13.451435451850772,0.0,2,1.0,0.0,Uن,1751,1,0.0,0.3333333333333333,0.16666666666666666,0.5,2.0,0.0
70,40,5415,7,14,32,5,7,7,0,0.0,0,0.0,1.827903293821467,1.5185139398778875,17,9.536553547537894,47.68276773768947,0.0,5,1.0,0.0,Uن,1751,1,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,2.0,0.2
70,41,5416,8,11,31,3,7,8,0,0.0,0,0.0,1.834636823969886,1.6434526764861874,37,9.514185244560089,28.542555733680267,0.0,3,1.0,0.0,Iن,1293,1,0.25,0.125,0.125,0.5,1.375,0.3333333333333333
70,42,5417,8,16,41,6,8,8,0,0.0,0,0.0,1.8307014302965374,1.9087826847798905,12,9.527258339368027,57.163550036208164,0.0,6,1.0,0.0,Uن,1751,1,0.125,0.625,0.125,0.125,2.0,0.16666666666666666
70,43,5418,9,13,40,6,9,9,1,0.16666666666666666,1,0.1111111111111111,1.3685875800428173,1.4334389071687494,1,11.062367321562432,66.37420392937459,0.3333333333333333,6,1.0,0.0,Uن,1751,1,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,1.4444444444444444,0.3333333333333333
70,44,5419,9,14,42,7,9,9,0,0.0,0,0.0,1.9586240927495386,2.1702617153949575,10,9.10230845299261,63.716159170948266,0.0,7,1.0,0.0,Uن,1751,1,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,1.5555555555555556,0.0
71,1,5420,14,19,51,8,14,14,0,0.0,0,0.0,2.5147297948206284,2.640913098460252,75,7.254965297555596,58.039722380444765,0.0,7,0.875,0.03571428571428571,Iم,551,1,0.42857142857142855,0.21428571428571427,0.0,0.35714285714285715,1.3571428571428572,0.25
71,2,5421,6,10,21,4,5,6,0,0.0,0,0.0,2.7220055309584037,2.7690228122045717,130,6.566410206291059,26.265640825164237,0.0,4,1.0,0.0,Iن,1293,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.6666666666666667,0.25
71,3,5422,5,12,25,4,5,5,0,0.0,0,0.0,2.6041348318505504,2.4254761998967465,129,6.957968193221452,27.83187277288581,0.0,4,1.0,0.0,Uن,1751,1,0.2,0.6,0.0,0.2,2.4,0.5
71,4,5423,18,24,65,11,17,18,0,0.0,0,0.0,2.4369978359672158,2.3979400086720375,39,7.5131852755413755,82.64503803095513,0.0,9,0.8181818181818182,0.03636363636363636,Uن,1751,1,0.2777777777777778,0.3333333333333333,0.05555555555555555,0.3333333333333333,1.3333333333333333,0.2727272727272727
71,5,5424,7,12,26,6,7,7,0,0.0,0,0.0,2.5650008816849543,2.57293989823531,92,7.087968361740468,42.527810170442805,0.0,6,1.0,0.0,A,1192,1,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.7142857142857142,0.0
71,6,5425,5,8,21,3,5,5,0,0.0,0,0.0,1.7176861270325812,1.7853298350107671,11,9.90268705043278,29.708061151298338,0.0,3,1.0,0.0,A,1192,1,0.4,0.2,0.0,0.4,1.6,0.0
71,7,5426,14,30,79,11,13,14,0,0.0,0,0.0,1.8383598514956254,2.2068258760318495,2,9.501817614824295,104.51999376306725,0.09090909090909091,10,0.9090909090909091,0.01818181818181818,A,1192,1,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.21428571428571427,2.142857142857143,0.36363636363636365
71,8,5427,4,7,16,2,4,4,0,0.0,1,0.25,1.765227921792338,1.765227921792338,16,9.744756626738972,19.489513253477945,0.0,2,1.0,0.0,A,1192,1,0.25,0.25,0.0,0.5,1.75,0.0
71,9,5428,7,13,28,3,5,7,0,0.0,0,0.0,1.4970084452094332,1.6434526764861874,16,10.635762441595709,31.907287324787127,0.0,2,0.6666666666666666,0.3333333333333333,A,1192,1,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.8571428571428572,1.0
71,10,5429,6,11,27,5,6,6,0,0.0,0,0.0,2.821741147576902,2.9912260756924947,234,6.235095659385155,31.175478296925775,0.0,4,0.8,0.1,A,1192,1,0.3333333333333333,0.5,0.0,0.16666666666666666,1.8333333333333333,0.2
71,11,5430,4,6,21,3,4,4,0,0.0,0,0.0,1.964367444038466,2.5809249756756194,4,9.083229452987114,27.249688358961343,0.3333333333333333,3,1.0,0.0,A,1192,1,0.5,0.25,0.0,0.25,1.5,0.3333333333333333
71,12,5431,9,17,41,7,7,9,0,0.0,0,0.0,2.1626989930089247,2.2648178230095364,32,8.424386308359619,58.970704158517336,0.0,6,0.8571428571428571,0.047619047619047616,A,1192,1,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,1.8888888888888888,0.14285714285714285
71,13,5432,6,9,20,3,5,6,0,0.0,1,0.2,1.9521325860303345,1.4471580313422192,9,9.123872771541285,27.371618314623852,0.0,3,1.0,0.0,A,1192,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.5,0.0
71,14,5433,3,5,14,2,3,3,0,0.0,1,0.3333333333333333,1.729016596248253,1.729016596248253,11,9.865048046416982,19.730096092833964,0.0,2,1.0,0.0,A,1192,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0
71,15,5434,8,10,29,7,8,8,0,0.0,0,0.0,2.133818951297328,2.416640507338281,4,8.520323730302891,59.64226611212024,0.14285714285714285,7,1.0,0.0,A,1192,1,0.5,0.25,0.0,0.25,1.25,0.0
71,16,5435,7,12,31,6,7,7,0,0.0,0,0.0,1.8196486038134363,1.9031578349040568,4,9.563975034190157,57.383850205140945,0.16666666666666666,5,0.8333333333333334,0.06666666666666667,A,1192,1,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,1.7142857142857142,0.0
71,17,5436,5,8,23,4,5,5,0,0.0,0,0.0,2.237161209660186,2.039337136680233,26,8.177028178858205,32.70811271543282,0.0,3,0.75,0.16666666666666666,A,1192,1,0.6,0.2,0.0,0.2,1.6,0.25
71,18,5437,5,9,25,3,5,5,0,0.0,0,0.0,2.1064944418079103,2.2600713879850747,63,8.611093786054804,25.83328135816441,0.0,2,0.6666666666666666,0.3333333333333333,A,1192,1,0.2,0.4,0.0,0.4,1.8,1.0
71,19,5438,5,8,21,4,4,5,0,0.0,1,0.25,2.5139285625409804,2.601388512091212,25,7.257626933575889,29.030507734303555,0.0,4,1.0,0.0,A,1192,1,0.6,0.2,0.2,0.0,1.6,0.0
71,20,5439,4,7,20,3,4,4,0,0.0,0,0.0,1.267271722860479,1.0791812460476249,3,11.398931313994035,34.19679394198211,0.3333333333333333,3,1.0,0.0,A,1192,1,0.5,0.25,0.0,0.25,1.75,0.0
71,21,5440,13,23,49,8,13,13,0,0.0,0,0.0,2.1886599328370866,1.9715493115027427,32,8.338145932974767,66.70516746379813,0.0,8,1.0,0.0,A,1192,1,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.23076923076923078,1.7692307692307692,0.125
71,22,5441,3,5,15,3,3,3,0,0.0,1,0.3333333333333333,1.8245875957303408,1.6334684555795864,43,9.54756805818097,28.642704174542907,0.0,2,0.6666666666666666,0.3333333333333333,A,1192,1,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0
71,23,5442,13,23,54,7,13,13,1,0.14285714285714285,5,0.38461538461538464,1.8785784957007505,1.6532125137753437,1,9.368214170701012,65.57749919490709,0.14285714285714285,6,0.8571428571428571,0.047619047619047616,A,1192,1,0.46153846153846156,0.23076923076923078,0.0,0.3076923076923077,1.7692307692307692,0.0
71,24,5443,8,12,33,5,8,8,0,0.0,0,0.0,2.2136847188886812,2.2810333672477277,61,8.25501539312143,41.275076965607155,0.0,4,0.8,0.1,A,1192,1,0.375,0.25,0.0,0.375,1.5,0.2
71,25,5444,12,20,52,8,12,13,0,0.0,0,0.0,2.116715420741491,2.1293665186064064,22,8.57714042897809,68.61712343182472,0.0,8,1.0,0.0,A,1192,1,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.3076923076923077,1.6666666666666667,0.25
71,26,5445,10,14,36,6,10,10,0,0.0,1,0.1,2.5007824424792204,2.6919301143978025,45,7.301297399147811,43.807784394886866,0.0,6,1.0,0.0,A,1192,1,0.5,0.2,0.0,0.3,1.4,0.0
71,27,5446,10,16,41,6,10,10,0,0.0,1,0.1,2.080424881955469,2.1448167695048226,24,8.697694989349976,52.18616993609986,0.0,6,1.0,0.0,A,1192,1,0.3,0.3,0.0,0.4,1.6,0.16666666666666666
71,28,5447,15,30,68,11,14,15,0,0.0,1,0.07142857142857142,2.2933176158643547,2.369215857410143,6,7.99048063538067,87.89528698918737,0.0,9,0.8181818181818182,0.05454545454545454,A,1192,1,0.5333333333333333,0.2,0.13333333333333333,0.13333333333333333,2.0,0.2727272727272727
72,1,5448,13,20,50,9,13,13,0,0.0,0,0.0,2.2036465947294146,2.2671717284030137,18,8.288361319786066,74.59525187807459,0.0,7,0.7777777777777778,0.05555555555555555,A,1192,1,0.3076923076923077,0.38461538461538464,0.0,0.3076923076923077,1.5384615384615385,0.2222222222222222
72,2,5449,9,16,35,6,8,9,0,0.0,0,0.0,2.3113973069629425,2.3624981821721334,19,7.9304212015733855,47.582527209440315,0.0,6,1.0,0.0,A,1192,1,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,1.7777777777777777,0.3333333333333333
72,3,5450,9,13,31,6,9,9,0,0.0,1,0.1111111111111111,2.044643111462612,1.9976859530140811,10,8.81655945803501,52.89935674821007,0.0,6,1.0,0.0,A,1192,1,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,1.4444444444444444,0.16666666666666666
72,4,5451,7,10,28,5,7,7,0,0.0,0,0.0,2.270511820911816,3.143014800254095,3,8.06623984635975,40.33119923179875,0.2,5,1.0,0.0,A,1192,1,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,1.4285714285714286,0.0
72,5,5452,10,16,37,6,10,10,0,0.0,0,0.0,2.545016059195074,2.3767225828699248,69,7.154356505040937,42.92613903024562,0.0,6,1.0,0.0,A,1192,1,0.4,0.2,0.0,0.4,1.6,0.0
72,6,5453,11,20,46,8,11,11,0,0.0,0,0.0,1.8969258835713476,1.863322860120456,10,9.30726546746588,74.45812373972704,0.0,7,0.875,0.03571428571428571,A,1192,1,0.45454545454545453,0.2727272727272727,0.0,0.2727272727272727,1.8181818181818181,0.0
